received_at,dev_eui,device_name,application_id,f_port,f_cnt,temperature,humidity,battery,eco2,tvoc,rssi,snr,gateway_id
﻿id,received_at,dev_eui,device_name,temperature,humidity,battery,eco2,tvoc,rssi,snr,gateway_id
2951,2026-05-02T05:41:10.464813000+00:00,dc87888964b32cec,AirNode2,20.17,42.45,3.761,2197.4,564.2,-79,7.36,0016c001f156c3ac
1951,2026-05-02T05:41:03.726814000+00:00,dc87888964b32ceb,AirNode1,27.78,74.14,3.753,440.5,5.3,-77,4.64,0016c001f156c3ac
951,2026-05-02T05:40:54.630827000+00:00,dc87888964b32cea,Node1,30.27,59.95,3.639,0.0,0.0,-71,7.49,0016c001f156c3ad
2950,2026-05-02T05:36:38.381358000+00:00,dc87888964b32cec,AirNode2,20.16,41.54,3.762,2113.7,545.1,-80,3.79,0016c001f156c3ad
1950,2026-05-02T05:36:22.773117000+00:00,dc87888964b32ceb,AirNode1,27.71,72.54,3.753,449.9,12.7,-72,6.76,0016c001f156c3ab
950,2026-05-02T05:36:15.451748000+00:00,dc87888964b32cea,Node1,30.37,59.24,3.639,0.0,0.0,-67,4.56,0016c001f156c3ab
1949,2026-05-02T05:31:54.664036000+00:00,dc87888964b32ceb,AirNode1,28.18,70.94,3.753,433.3,14.9,-80,8.73,0016c001f156c3ab
2949,2026-05-02T05:31:51.134333000+00:00,dc87888964b32cec,AirNode2,20.16,42.14,3.762,2104.3,573.4,-64,4.46,0016c001f156c3ad
949,2026-05-02T05:31:45.163144000+00:00,dc87888964b32cea,Node1,31.1,58.26,3.639,0.0,0.0,-79,6.84,0016c001f156c3ab
948,2026-05-02T05:28:10.744135000+00:00,dc87888964b32cea,Node1,31.23,60.29,3.64,0.0,0.0,-68,10.04,0016c001f156c3ac
2948,2026-05-02T05:28:02.175844000+00:00,dc87888964b32cec,AirNode2,20.07,42.39,3.762,2067.0,578.5,-70,7.5,0016c001f156c3ab
1948,2026-05-02T05:27:24.835554000+00:00,dc87888964b32ceb,AirNode1,27.75,71.6,3.753,464.2,51.8,-69,4.41,0016c001f156c3ad
1947,2026-05-02T05:23:41.167576000+00:00,dc87888964b32ceb,AirNode1,27.61,72.21,3.754,417.2,62.8,-83,4.64,0016c001f156c3ab
947,2026-05-02T05:23:36.971462000+00:00,dc87888964b32cea,Node1,30.89,60.27,3.64,0.0,0.0,-74,3.33,0016c001f156c3ac
2947,2026-05-02T05:23:25.227748000+00:00,dc87888964b32cec,AirNode2,20.36,43.51,3.762,2077.9,596.9,-77,5.91,0016c001f156c3ab
1946,2026-05-02T05:19:33.565782000+00:00,dc87888964b32ceb,AirNode1,27.51,72.81,3.754,422.2,86.8,-74,5.19,0016c001f156c3ab
2946,2026-05-02T05:19:23.986230000+00:00,dc87888964b32cec,AirNode2,20.75,45.19,3.762,2103.6,581.4,-81,5.06,0016c001f156c3ac
946,2026-05-02T05:18:42.364680000+00:00,dc87888964b32cea,Node1,30.62,59.51,3.64,0.0,0.0,-77,5.27,0016c001f156c3ad
2945,2026-05-02T05:15:13.090594000+00:00,dc87888964b32cec,AirNode2,21.11,45.68,3.763,2131.8,587.1,-65,5.01,0016c001f156c3ab
945,2026-05-02T05:15:06.508282000+00:00,dc87888964b32cea,Node1,30.99,59.36,3.64,0.0,0.0,-73,9.39,0016c001f156c3ac
1945,2026-05-02T05:15:04.561806000+00:00,dc87888964b32ceb,AirNode1,27.66,75.46,3.754,400.0,93.8,-66,5.63,0016c001f156c3ad
944,2026-05-02T05:10:52.902490000+00:00,dc87888964b32cea,Node1,31.29,60.39,3.641,0.0,0.0,-74,4.14,0016c001f156c3ab
1944,2026-05-02T05:10:36.664689000+00:00,dc87888964b32ceb,AirNode1,28.13,75.27,3.755,433.5,85.6,-63,7.25,0016c001f156c3ac
2944,2026-05-02T05:10:24.992805000+00:00,dc87888964b32cec,AirNode2,21.11,45.4,3.763,2097.9,572.0,-76,3.6,0016c001f156c3ad
2943,2026-05-02T05:06:34.802521000+00:00,dc87888964b32cec,AirNode2,21.67,45.0,3.763,2025.1,568.9,-79,4.91,0016c001f156c3ab
1943,2026-05-02T05:06:06.729681000+00:00,dc87888964b32ceb,AirNode1,28.84,75.86,3.755,451.3,73.0,-74,5.5,0016c001f156c3ad
943,2026-05-02T05:05:46.791456000+00:00,dc87888964b32cea,Node1,31.07,61.02,3.641,0.0,0.0,-65,5.74,0016c001f156c3ab
2942,2026-05-02T05:02:14.442671000+00:00,dc87888964b32cec,AirNode2,21.17,44.91,3.763,2003.5,580.9,-68,6.59,0016c001f156c3ab
1942,2026-05-02T05:01:42.536014000+00:00,dc87888964b32ceb,AirNode1,28.8,74.71,3.755,400.0,73.4,-84,4.3,0016c001f156c3ac
942,2026-05-02T05:01:28.076939000+00:00,dc87888964b32cea,Node1,30.83,61.81,3.641,0.0,0.0,-74,6.81,0016c001f156c3ad
2941,2026-05-02T04:58:02.913572000+00:00,dc87888964b32cec,AirNode2,20.46,45.23,3.763,1936.1,600.0,-71,5.15,0016c001f156c3ad
1941,2026-05-02T04:57:58.643124000+00:00,dc87888964b32ceb,AirNode1,29.38,74.09,3.755,400.0,94.4,-75,3.87,0016c001f156c3ab
941,2026-05-02T04:57:30.558114000+00:00,dc87888964b32cea,Node1,30.5,60.57,3.642,0.0,0.0,-69,4.56,0016c001f156c3ab
1940,2026-05-02T04:53:21.836262000+00:00,dc87888964b32ceb,AirNode1,29.21,73.0,3.756,400.0,110.3,-74,6.28,0016c001f156c3ab
2940,2026-05-02T04:53:14.719703000+00:00,dc87888964b32cec,AirNode2,20.0,46.97,3.764,1939.6,600.0,-74,5.25,0016c001f156c3ad
940,2026-05-02T04:53:14.061490000+00:00,dc87888964b32cea,Node1,30.6,60.16,3.642,0.0,0.0,-75,6.67,0016c001f156c3ab
1939,2026-05-02T04:49:05.435672000+00:00,dc87888964b32ceb,AirNode1,29.73,72.69,3.756,400.0,87.8,-76,7.75,0016c001f156c3ab
939,2026-05-02T04:49:00.485433000+00:00,dc87888964b32cea,Node1,31.32,60.39,3.642,0.0,0.0,-70,4.6,0016c001f156c3ac
2939,2026-05-02T04:48:35.391605000+00:00,dc87888964b32cec,AirNode2,20.03,46.51,3.764,1926.9,585.6,-74,4.38,0016c001f156c3ad
1938,2026-05-02T04:44:45.842413000+00:00,dc87888964b32ceb,AirNode1,29.88,72.55,3.756,400.0,82.2,-76,5.89,0016c001f156c3ab
938,2026-05-02T04:44:39.402125000+00:00,dc87888964b32cea,Node1,31.69,61.43,3.643,0.0,0.0,-79,6.19,0016c001f156c3ab
2938,2026-05-02T04:44:21.639692000+00:00,dc87888964b32cec,AirNode2,20.04,46.67,3.764,1921.7,584.7,-81,5.37,0016c001f156c3ad
2937,2026-05-02T04:40:39.679474000+00:00,dc87888964b32cec,AirNode2,20.17,47.75,3.764,2031.6,600.0,-72,6.13,0016c001f156c3ad
937,2026-05-02T04:40:35.971879000+00:00,dc87888964b32cea,Node1,32.34,62.58,3.643,0.0,0.0,-70,6.07,0016c001f156c3ab
1937,2026-05-02T04:40:33.708949000+00:00,dc87888964b32ceb,AirNode1,29.89,71.45,3.757,426.9,86.2,-71,5.56,0016c001f156c3ac
936,2026-05-02T04:36:12.895215000+00:00,dc87888964b32cea,Node1,31.8,62.03,3.643,0.0,0.0,-74,5.54,0016c001f156c3ac
1936,2026-05-02T04:36:04.198130000+00:00,dc87888964b32ceb,AirNode1,29.67,72.24,3.757,514.2,116.2,-76,3.86,0016c001f156c3ac
2936,2026-05-02T04:36:02.748975000+00:00,dc87888964b32cec,AirNode2,20.57,48.1,3.764,2064.9,600.0,-74,6.65,0016c001f156c3ac
935,2026-05-02T04:32:07.395380000+00:00,dc87888964b32cea,Node1,31.38,62.73,3.644,0.0,0.0,-78,7.86,0016c001f156c3ac
1935,2026-05-02T04:31:49.100547000+00:00,dc87888964b32ceb,AirNode1,29.28,72.8,3.757,593.7,118.5,-78,8.58,0016c001f156c3ad
2935,2026-05-02T04:31:44.299411000+00:00,dc87888964b32cec,AirNode2,20.83,49.97,3.764,2086.4,600.0,-76,4.85,0016c001f156c3ad
1934,2026-05-02T04:27:49.705350000+00:00,dc87888964b32ceb,AirNode1,29.71,71.59,3.758,575.9,120.8,-66,6.05,0016c001f156c3ac
2934,2026-05-02T04:27:20.877346000+00:00,dc87888964b32cec,AirNode2,20.71,50.47,3.765,2090.2,594.3,-83,4.46,0016c001f156c3ac
934,2026-05-02T04:26:59.215872000+00:00,dc87888964b32cea,Node1,31.83,62.22,3.644,0.0,0.0,-77,5.84,0016c001f156c3ac
933,2026-05-02T04:22:55.875883000+00:00,dc87888964b32cea,Node1,32.26,61.96,3.644,0.0,0.0,-79,7.17,0016c001f156c3ac
2933,2026-05-02T04:22:50.679391000+00:00,dc87888964b32cec,AirNode2,21.56,52.29,3.765,2151.8,573.1,-72,4.1,0016c001f156c3ac
1933,2026-05-02T04:22:33.449978000+00:00,dc87888964b32ceb,AirNode1,29.49,72.81,3.758,592.3,102.1,-83,4.3,0016c001f156c3ad
2932,2026-05-02T04:19:03.077955000+00:00,dc87888964b32cec,AirNode2,21.39,51.19,3.765,2078.7,573.9,-70,6.82,0016c001f156c3ab
932,2026-05-02T04:18:25.077194000+00:00,dc87888964b32cea,Node1,32.33,62.91,3.645,0.0,0.0,-69,4.03,0016c001f156c3ac
1932,2026-05-02T04:18:15.253535000+00:00,dc87888964b32ceb,AirNode1,29.44,73.47,3.758,491.1,70.6,-73,4.64,0016c001f156c3ac
1931,2026-05-02T04:14:36.440052000+00:00,dc87888964b32ceb,AirNode1,29.77,73.2,3.758,517.8,68.5,-70,5.56,0016c001f156c3ac
2931,2026-05-02T04:14:35.873199000+00:00,dc87888964b32cec,AirNode2,21.09,51.76,3.765,2034.4,600.0,-81,4.23,0016c001f156c3ab
931,2026-05-02T04:14:18.844199000+00:00,dc87888964b32cea,Node1,32.78,62.53,3.645,0.0,0.0,-70,5.68,0016c001f156c3ad
1930,2026-05-02T04:10:23.895109000+00:00,dc87888964b32ceb,AirNode1,29.97,74.09,3.758,535.9,40.9,-72,7.16,0016c001f156c3ab
930,2026-05-02T04:09:40.802318000+00:00,dc87888964b32cea,Node1,33.56,62.28,3.645,0.0,0.0,-74,3.15,0016c001f156c3ad
2930,2026-05-02T04:09:39.367630000+00:00,dc87888964b32cec,AirNode2,21.14,50.51,3.766,2043.8,585.6,-80,4.12,0016c001f156c3ac
2929,2026-05-02T04:06:11.812685000+00:00,dc87888964b32cec,AirNode2,21.44,48.46,3.766,2059.8,583.6,-75,8.85,0016c001f156c3ab
1929,2026-05-02T04:05:58.183195000+00:00,dc87888964b32ceb,AirNode1,30.06,74.12,3.758,526.4,24.9,-72,4.09,0016c001f156c3ab
929,2026-05-02T04:05:24.863544000+00:00,dc87888964b32cea,Node1,33.36,63.07,3.646,0.0,0.0,-75,6.04,0016c001f156c3ab
1928,2026-05-02T04:01:54.658994000+00:00,dc87888964b32ceb,AirNode1,29.89,74.16,3.759,548.2,11.1,-74,8.95,0016c001f156c3ab
928,2026-05-02T04:01:44.389049000+00:00,dc87888964b32cea,Node1,33.76,63.02,3.646,0.0,0.0,-76,6.75,0016c001f156c3ad
2928,2026-05-02T04:01:17.152744000+00:00,dc87888964b32cec,AirNode2,21.52,48.97,3.766,2028.9,592.1,-75,7.34,0016c001f156c3ad
2927,2026-05-02T03:57:07.817704000+00:00,dc87888964b32cec,AirNode2,21.16,49.84,3.766,1980.9,600.0,-64,7.93,0016c001f156c3ac
927,2026-05-02T03:56:49.232955000+00:00,dc87888964b32cea,Node1,34.05,62.82,3.646,0.0,0.0,-73,6.38,0016c001f156c3ac
1927,2026-05-02T03:56:48.403040000+00:00,dc87888964b32ceb,AirNode1,29.86,71.8,3.759,614.1,24.7,-76,6.11,0016c001f156c3ab
1926,2026-05-02T03:53:08.199751000+00:00,dc87888964b32ceb,AirNode1,29.85,70.94,3.759,633.9,14.7,-78,6.27,0016c001f156c3ab
926,2026-05-02T03:53:04.621288000+00:00,dc87888964b32cea,Node1,33.56,62.11,3.646,0.0,0.0,-77,5.62,0016c001f156c3ab
2926,2026-05-02T03:52:52.458013000+00:00,dc87888964b32cec,AirNode2,20.84,50.35,3.766,1947.0,600.0,-67,7.14,0016c001f156c3ad
925,2026-05-02T03:48:43.297191000+00:00,dc87888964b32cea,Node1,34.42,63.62,3.647,0.0,0.0,-74,6.67,0016c001f156c3ab
1925,2026-05-02T03:48:29.818213000+00:00,dc87888964b32ceb,AirNode1,29.79,73.16,3.759,613.5,0.0,-73,6.42,0016c001f156c3ac
2925,2026-05-02T03:48:02.696073000+00:00,dc87888964b32cec,AirNode2,20.73,49.99,3.766,1943.7,591.0,-82,5.33,0016c001f156c3ac
2924,2026-05-02T03:44:24.849820000+00:00,dc87888964b32cec,AirNode2,20.87,49.41,3.767,1917.0,558.9,-76,6.19,0016c001f156c3ac
924,2026-05-02T03:44:09.174226000+00:00,dc87888964b32cea,Node1,34.66,63.81,3.647,0.0,0.0,-74,6.36,0016c001f156c3ac
1924,2026-05-02T03:43:57.805720000+00:00,dc87888964b32ceb,AirNode1,29.33,73.22,3.76,574.4,0.0,-76,6.82,0016c001f156c3ac
923,2026-05-02T03:40:05.170324000+00:00,dc87888964b32cea,Node1,34.47,65.64,3.647,0.0,0.0,-74,3.29,0016c001f156c3ab
2923,2026-05-02T03:39:42.554744000+00:00,dc87888964b32cec,AirNode2,21.31,49.4,3.767,1924.7,569.3,-67,6.78,0016c001f156c3ac
1923,2026-05-02T03:39:36.587204000+00:00,dc87888964b32ceb,AirNode1,29.75,73.63,3.76,599.8,0.4,-74,9.2,0016c001f156c3ad
922,2026-05-02T03:35:49.980857000+00:00,dc87888964b32cea,Node1,33.38,67.23,3.647,0.0,0.0,-72,5.03,0016c001f156c3ab
1922,2026-05-02T03:35:49.046337000+00:00,dc87888964b32ceb,AirNode1,30.43,73.21,3.76,686.9,14.2,-69,4.62,0016c001f156c3ab
2922,2026-05-02T03:35:05.785439000+00:00,dc87888964b32cec,AirNode2,21.16,49.52,3.767,1925.3,560.8,-73,4.25,0016c001f156c3ad
1921,2026-05-02T03:31:33.509439000+00:00,dc87888964b32ceb,AirNode1,29.61,72.73,3.76,723.6,3.3,-77,6.21,0016c001f156c3ab
921,2026-05-02T03:31:09.135060000+00:00,dc87888964b32cea,Node1,33.78,68.01,3.648,0.0,0.0,-74,3.93,0016c001f156c3ad
2921,2026-05-02T03:30:44.252419000+00:00,dc87888964b32cec,AirNode2,20.87,49.22,3.767,1904.9,566.5,-80,3.77,0016c001f156c3ad
920,2026-05-02T03:26:40.215680000+00:00,dc87888964b32cea,Node1,33.9,67.77,3.648,0.0,0.0,-84,7.87,0016c001f156c3ab
2920,2026-05-02T03:26:31.858416000+00:00,dc87888964b32cec,AirNode2,21.53,49.13,3.768,1855.0,573.9,-78,3.82,0016c001f156c3ac
1920,2026-05-02T03:26:28.811097000+00:00,dc87888964b32ceb,AirNode1,29.18,74.17,3.76,720.4,0.0,-80,6.39,0016c001f156c3ad
919,2026-05-02T03:23:03.571415000+00:00,dc87888964b32cea,Node1,33.83,67.61,3.648,0.0,0.0,-75,4.08,0016c001f156c3ad
2919,2026-05-02T03:22:48.691648000+00:00,dc87888964b32cec,AirNode2,21.43,47.23,3.768,1893.1,550.9,-67,6.28,0016c001f156c3ac
1919,2026-05-02T03:22:47.522324000+00:00,dc87888964b32ceb,AirNode1,28.86,74.23,3.76,708.8,12.1,-81,6.99,0016c001f156c3ad
1918,2026-05-02T03:18:33.395580000+00:00,dc87888964b32ceb,AirNode1,28.92,74.94,3.76,727.1,45.4,-83,8.01,0016c001f156c3ab
2918,2026-05-02T03:18:26.768581000+00:00,dc87888964b32cec,AirNode2,21.12,47.17,3.768,1867.4,551.3,-71,8.17,0016c001f156c3ad
918,2026-05-02T03:18:08.932645000+00:00,dc87888964b32cea,Node1,34.27,67.4,3.649,0.0,0.0,-69,7.0,0016c001f156c3ab
917,2026-05-02T03:14:21.170074000+00:00,dc87888964b32cea,Node1,33.94,67.4,3.649,0.0,0.0,-77,4.79,0016c001f156c3ad
1917,2026-05-02T03:13:55.073397000+00:00,dc87888964b32ceb,AirNode1,28.84,75.07,3.761,687.7,42.4,-75,4.58,0016c001f156c3ac
2917,2026-05-02T03:13:39.028385000+00:00,dc87888964b32cec,AirNode2,21.24,45.15,3.768,1894.9,550.9,-82,6.08,0016c001f156c3ab
2916,2026-05-02T03:09:22.759232000+00:00,dc87888964b32cec,AirNode2,22.25,45.4,3.768,1860.6,575.7,-73,7.54,0016c001f156c3ac
916,2026-05-02T03:09:12.239203000+00:00,dc87888964b32cea,Node1,33.29,67.72,3.649,0.0,0.0,-73,5.43,0016c001f156c3ab
1916,2026-05-02T03:09:10.884097000+00:00,dc87888964b32ceb,AirNode1,28.98,73.27,3.761,640.7,62.2,-76,6.02,0016c001f156c3ad
2915,2026-05-02T03:05:34.737177000+00:00,dc87888964b32cec,AirNode2,21.93,47.61,3.769,1952.1,589.0,-79,6.61,0016c001f156c3ac
915,2026-05-02T03:05:12.731609000+00:00,dc87888964b32cea,Node1,33.7,68.95,3.649,0.0,0.0,-79,5.33,0016c001f156c3ab
1915,2026-05-02T03:04:57.228776000+00:00,dc87888964b32ceb,AirNode1,28.67,72.38,3.762,609.0,45.7,-70,8.69,0016c001f156c3ad
1914,2026-05-02T03:01:05.569267000+00:00,dc87888964b32ceb,AirNode1,28.91,73.31,3.762,563.9,32.5,-77,5.89,0016c001f156c3ab
914,2026-05-02T03:01:03.137058000+00:00,dc87888964b32cea,Node1,33.88,68.4,3.649,0.0,0.0,-70,5.96,0016c001f156c3ab
2914,2026-05-02T03:00:50.507119000+00:00,dc87888964b32cec,AirNode2,21.83,47.71,3.769,1946.4,594.8,-77,8.49,0016c001f156c3ab
913,2026-05-02T02:56:41.396350000+00:00,dc87888964b32cea,Node1,34.34,68.73,3.649,0.0,0.0,-77,6.47,0016c001f156c3ac
2913,2026-05-02T02:56:24.293682000+00:00,dc87888964b32cec,AirNode2,21.27,49.1,3.769,1931.5,600.0,-70,6.15,0016c001f156c3ab
1913,2026-05-02T02:56:16.155603000+00:00,dc87888964b32ceb,AirNode1,28.93,73.29,3.762,485.9,62.0,-73,8.07,0016c001f156c3ad
1912,2026-05-02T02:52:38.916178000+00:00,dc87888964b32ceb,AirNode1,28.76,72.93,3.762,505.1,70.4,-75,10.03,0016c001f156c3ac
2912,2026-05-02T02:52:38.587202000+00:00,dc87888964b32cec,AirNode2,20.97,49.64,3.769,1947.2,600.0,-78,5.78,0016c001f156c3ad
912,2026-05-02T02:52:11.124878000+00:00,dc87888964b32cea,Node1,34.66,68.7,3.65,0.0,0.0,-77,6.58,0016c001f156c3ab
1911,2026-05-02T02:48:24.489350000+00:00,dc87888964b32ceb,AirNode1,28.33,73.25,3.762,539.8,70.1,-86,7.4,0016c001f156c3ab
911,2026-05-02T02:47:56.488099000+00:00,dc87888964b32cea,Node1,34.59,69.52,3.65,0.0,0.0,-70,7.1,0016c001f156c3ac
2911,2026-05-02T02:47:32.683604000+00:00,dc87888964b32cec,AirNode2,21.14,49.96,3.77,1926.9,599.6,-70,6.15,0016c001f156c3ac
910,2026-05-02T02:43:50.811980000+00:00,dc87888964b32cea,Node1,34.82,70.69,3.65,0.0,0.0,-77,5.23,0016c001f156c3ad
1910,2026-05-02T02:43:38.348636000+00:00,dc87888964b32ceb,AirNode1,28.09,71.97,3.763,532.0,65.7,-67,3.87,0016c001f156c3ad
2910,2026-05-02T02:43:31.347783000+00:00,dc87888964b32cec,AirNode2,21.72,51.21,3.77,1874.4,572.7,-72,6.27,0016c001f156c3ac
1909,2026-05-02T02:39:40.963626000+00:00,dc87888964b32ceb,AirNode1,28.07,72.61,3.763,507.8,85.1,-79,7.8,0016c001f156c3ac
909,2026-05-02T02:39:22.008107000+00:00,dc87888964b32cea,Node1,33.83,69.59,3.65,0.0,0.0,-72,6.55,0016c001f156c3ad
2909,2026-05-02T02:39:11.728001000+00:00,dc87888964b32cec,AirNode2,21.54,52.21,3.771,1952.4,600.0,-66,7.37,0016c001f156c3ad
908,2026-05-02T02:35:32.167435000+00:00,dc87888964b32cea,Node1,33.6,69.31,3.65,0.0,0.0,-76,6.94,0016c001f156c3ab
2908,2026-05-02T02:35:11.386961000+00:00,dc87888964b32cec,AirNode2,20.82,52.74,3.771,1995.9,600.0,-74,9.57,0016c001f156c3ac
1908,2026-05-02T02:34:37.459200000+00:00,dc87888964b32ceb,AirNode1,28.06,71.1,3.764,561.2,87.2,-76,6.99,0016c001f156c3ad
907,2026-05-02T02:30:52.518601000+00:00,dc87888964b32cea,Node1,33.4,68.05,3.65,0.0,0.0,-79,3.54,0016c001f156c3ac
1907,2026-05-02T02:30:52.032755000+00:00,dc87888964b32ceb,AirNode1,28.73,70.81,3.764,695.1,111.4,-74,4.39,0016c001f156c3ac
2907,2026-05-02T02:30:19.361373000+00:00,dc87888964b32cec,AirNode2,20.45,53.65,3.771,2003.8,577.8,-75,6.67,0016c001f156c3ab
1906,2026-05-02T02:26:39.880096000+00:00,dc87888964b32ceb,AirNode1,28.07,69.18,3.764,701.0,93.0,-79,7.77,0016c001f156c3ab
906,2026-05-02T02:26:28.455400000+00:00,dc87888964b32cea,Node1,33.56,67.4,3.651,0.0,0.0,-78,6.58,0016c001f156c3ab
2906,2026-05-02T02:26:13.889486000+00:00,dc87888964b32cec,AirNode2,20.21,53.38,3.771,1965.3,575.8,-70,5.13,0016c001f156c3ac
2905,2026-05-02T02:22:14.702029000+00:00,dc87888964b32cec,AirNode2,20.69,53.44,3.772,1957.2,561.1,-71,5.55,0016c001f156c3ac
1905,2026-05-02T02:21:56.488232000+00:00,dc87888964b32ceb,AirNode1,28.2,67.39,3.765,672.3,89.9,-78,5.67,0016c001f156c3ac
905,2026-05-02T02:21:41.796643000+00:00,dc87888964b32cea,Node1,33.38,68.33,3.651,0.0,0.0,-73,4.46,0016c001f156c3ab
1904,2026-05-02T02:17:55.275895000+00:00,dc87888964b32ceb,AirNode1,28.58,65.85,3.765,653.0,103.1,-72,9.48,0016c001f156c3ac
2904,2026-05-02T02:17:54.051440000+00:00,dc87888964b32cec,AirNode2,20.78,52.82,3.772,1934.1,550.8,-75,7.14,0016c001f156c3ac
904,2026-05-02T02:17:37.016202000+00:00,dc87888964b32cea,Node1,34.07,68.86,3.651,0.0,0.0,-81,5.91,0016c001f156c3ab
2903,2026-05-02T02:13:50.903351000+00:00,dc87888964b32cec,AirNode2,20.82,53.46,3.772,1920.5,560.2,-73,4.14,0016c001f156c3ac
1903,2026-05-02T02:13:45.621100000+00:00,dc87888964b32ceb,AirNode1,28.8,63.64,3.765,670.1,95.8,-75,4.29,0016c001f156c3ad
903,2026-05-02T02:13:25.124236000+00:00,dc87888964b32cea,Node1,33.85,67.51,3.651,0.0,0.0,-72,6.49,0016c001f156c3ad
2902,2026-05-02T02:09:28.651718000+00:00,dc87888964b32cec,AirNode2,20.92,52.52,3.772,1924.5,537.2,-70,5.53,0016c001f156c3ab
1902,2026-05-02T02:09:07.229945000+00:00,dc87888964b32ceb,AirNode1,29.37,62.75,3.766,591.9,100.6,-81,7.2,0016c001f156c3ac
902,2026-05-02T02:09:00.522812000+00:00,dc87888964b32cea,Node1,33.98,67.98,3.652,0.0,0.0,-70,5.08,0016c001f156c3ad
901,2026-05-02T02:05:12.378141000+00:00,dc87888964b32cea,Node1,34.06,65.89,3.652,0.0,0.0,-66,4.93,0016c001f156c3ad
1901,2026-05-02T02:05:11.153212000+00:00,dc87888964b32ceb,AirNode1,29.86,63.06,3.766,540.6,77.7,-70,7.01,0016c001f156c3ad
2901,2026-05-02T02:04:20.396057000+00:00,dc87888964b32cec,AirNode2,21.27,52.13,3.773,1860.2,535.3,-71,6.76,0016c001f156c3ac
1900,2026-05-02T02:00:17.667488000+00:00,dc87888964b32ceb,AirNode1,30.04,64.54,3.766,540.9,97.8,-79,6.33,0016c001f156c3ad
2900,2026-05-02T02:00:16.160274000+00:00,dc87888964b32cec,AirNode2,21.46,53.71,3.773,1819.0,525.9,-75,5.67,0016c001f156c3ad
900,2026-05-02T02:00:00.545741000+00:00,dc87888964b32cea,Node1,34.44,64.31,3.652,0.0,0.0,-75,7.12,0016c001f156c3ad
1899,2026-05-02T01:56:39.520733000+00:00,dc87888964b32ceb,AirNode1,29.98,63.92,3.766,509.1,82.9,-69,5.19,0016c001f156c3ab
899,2026-05-02T01:56:34.809304000+00:00,dc87888964b32cea,Node1,34.49,65.52,3.653,0.0,0.0,-74,4.97,0016c001f156c3ab
2899,2026-05-02T01:56:34.251884000+00:00,dc87888964b32cec,AirNode2,21.89,52.16,3.773,1781.4,520.0,-80,3.69,0016c001f156c3ad
2898,2026-05-02T01:52:01.690567000+00:00,dc87888964b32cec,AirNode2,21.49,49.97,3.773,1719.3,521.4,-75,4.97,0016c001f156c3ac
898,2026-05-02T01:51:50.902087000+00:00,dc87888964b32cea,Node1,34.62,65.63,3.653,0.0,0.0,-78,6.87,0016c001f156c3ac
1898,2026-05-02T01:51:22.907397000+00:00,dc87888964b32ceb,AirNode1,30.16,63.92,3.766,514.9,85.9,-75,4.14,0016c001f156c3ad
2897,2026-05-02T01:47:47.579360000+00:00,dc87888964b32cec,AirNode2,21.63,49.96,3.773,1775.3,526.3,-82,7.82,0016c001f156c3ab
1897,2026-05-02T01:47:14.675199000+00:00,dc87888964b32ceb,AirNode1,30.96,62.92,3.767,574.0,87.7,-76,7.79,0016c001f156c3ac
897,2026-05-02T01:47:01.236754000+00:00,dc87888964b32cea,Node1,34.92,64.42,3.653,0.0,0.0,-78,5.72,0016c001f156c3ab
1896,2026-05-02T01:43:27.431336000+00:00,dc87888964b32ceb,AirNode1,31.08,61.83,3.767,578.2,116.3,-75,6.79,0016c001f156c3ad
2896,2026-05-02T01:43:25.812754000+00:00,dc87888964b32cec,AirNode2,21.64,48.71,3.774,1740.9,528.6,-66,4.63,0016c001f156c3ac
896,2026-05-02T01:43:14.619569000+00:00,dc87888964b32cea,Node1,34.94,65.22,3.654,0.0,0.0,-64,5.33,0016c001f156c3ad
1895,2026-05-02T01:39:17.337286000+00:00,dc87888964b32ceb,AirNode1,31.13,60.71,3.767,599.0,115.4,-69,6.51,0016c001f156c3ac
2895,2026-05-02T01:38:51.668161000+00:00,dc87888964b32cec,AirNode2,21.85,49.15,3.774,1748.9,535.8,-64,4.33,0016c001f156c3ab
895,2026-05-02T01:38:27.505696000+00:00,dc87888964b32cea,Node1,35.19,65.87,3.654,0.0,0.0,-81,6.83,0016c001f156c3ab
894,2026-05-02T01:34:46.548940000+00:00,dc87888964b32cea,Node1,35.25,65.48,3.654,0.0,0.0,-77,3.86,0016c001f156c3ad
1894,2026-05-02T01:34:40.345956000+00:00,dc87888964b32ceb,AirNode1,30.99,62.64,3.768,564.2,118.7,-72,6.52,0016c001f156c3ad
2894,2026-05-02T01:34:32.283808000+00:00,dc87888964b32cec,AirNode2,22.33,51.56,3.774,1703.1,552.7,-81,3.35,0016c001f156c3ab
2893,2026-05-02T01:30:23.835761000+00:00,dc87888964b32cec,AirNode2,22.04,51.92,3.775,1699.9,541.0,-75,8.24,0016c001f156c3ad
893,2026-05-02T01:30:01.149230000+00:00,dc87888964b32cea,Node1,35.55,67.81,3.655,0.0,0.0,-70,7.37,0016c001f156c3ac
1893,2026-05-02T01:29:58.081299000+00:00,dc87888964b32ceb,AirNode1,30.58,61.76,3.768,551.1,128.0,-69,2.83,0016c001f156c3ad
1892,2026-05-02T01:26:00.072009000+00:00,dc87888964b32ceb,AirNode1,30.84,62.73,3.768,577.1,105.8,-73,6.26,0016c001f156c3ab
